transaction_id,order_date,customer_id,product_id,product_name,category,subcategory,brand,original_price_inr,discount_percent,discounted_price_inr,quantity,subtotal_inr,delivery_charges,final_amount_inr,customer_city,customer_state,customer_tier,customer_spending_tier,customer_age_group,payment_method,delivery_days,delivery_type,is_prime_member,is_festival_sale,customer_rating,return_status,order_month,order_year,order_quarter,product_weight_kg,is_prime_eligible,product_rating,year
TXN_2015_00002334,2015-01-14,CUST_2015_00002725,PROD_000095,Motorola Moto X Play 16GB White,electronics,Smartphones,Motorola,23391.49,0.0,23391.49,1,23391.49,0.0,23391.49,ludhiana,Punjab,Tier2,Standard,26-35,Cash on Delivery,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.16,False,3.7,2015
TXN_2015_00002335,2015-01-08,CUST_2015_00011470,PROD_001713,Lenovo Pad 8GB RAM Silver,electronics,Tablets,Lenovo,67444.91,0.0,67444.91,1,67444.91,0.0,67444.91,bengaluru,Karnataka,Metro,Premium,18-25,Cash on Delivery,3.0,Standard,False,False,5.0,Delivered,1,2015,1,0.32,True,3.7,2015
TXN_2015_00002336,2015-01-14,CUST_2015_00009193,PROD_001983,Samsung OLED TV,electronics,TV & Entertainment,Samsung,38884.19,0.0,38884.19,1,38884.19,0.0,38884.19,kolkata,West Bengal,Metro,Standard,26-35,Cash on Delivery,5.0,Standard,False,False,3.0,Returned,1,2015,1,25.87,False,3.9,2015
TXN_2015_00002337,2015-01-07,CUST_2015_00008641,PROD_000031,Samsung Galaxy S6 Edge 64GB Black,electronics,Smartphones,Samsung,86987.64,0.0,86987.64,1,86987.64,0.0,86987.64,lucknow,Uttar Pradesh,Tier1,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,3.5,Returned,1,2015,1,0.16,False,3.7,2015
TXN_2015_00002338,2015-01-21,CUST_2015_00003071,PROD_000045,Samsung Galaxy J7 16GB Black,electronics,Smartphones,Samsung,41408.67,17.32,34234.97,1,34234.97,0.0,34234.97,jaipur,Rajasthan,Tier1,Standard,36-45,Cash on Delivery,0.0,Standard,False,True,4.5,Delivered,1,2015,1,0.17,True,3.6,2015
TXN_2015_00002339,2015-01-28,CUST_2015_00010693,PROD_000020,Apple iPhone 5s 32GB White,electronics,Smartphones,Apple,145589.8,0.0,145589.8,1,145589.8,0.0,145589.8,kochi,Kerala,Tier2,Premium,18-25,Cash on Delivery,3.0,Standard,False,False,5.0,Delivered,1,2015,1,0.16,True,3.7,2015
TXN_2015_00002340,2015-01-26,CUST_2015_00008902,PROD_000048,Samsung Galaxy J7 16GB White,electronics,Smartphones,Samsung,32169.01,26.22,23734.9,2,47469.8,0.0,47469.8,chennai,Tamil Nadu,Metro,Standard,18-25,Cash on Delivery,4.0,Standard,False,True,4.5,Delivered,1,2015,1,0.19,False,4.6,2015
TXN_2015_00002342,2015-01-05,CUST_2015_00008711,PROD_000077,Xiaomi Redmi 2 32GB Blue,electronics,Smartphones,Xiaomi,20175.12,14.0,17350.54,1,17350.54,0.0,17350.54,bengaluru,Karnataka,Metro,Standard,18-25,debit card,4.0,Standard,False,False,4.5,Delivered,1,2015,1,0.19,True,4.3,2015
TXN_2015_00002343,2015-01-06,CUST_2015_00009997,PROD_000031,Samsung Galaxy S6 Edge 64GB Black,electronics,Smartphones,Samsung,86987.64,0.0,86987.64,1,86987.64,0.0,86987.64,hyderabad,Telangana,Metro,Standard,36-45,Credit Card,5.0,Standard,False,False,4.0,Delivered,1,2015,1,0.16,False,3.7,2015
TXN_2015_00002344,2015-01-07,CUST_2015_00009795,PROD_001884,Apple Fitness Band Premium,electronics,Smart Watch,Apple,39490.87,0.0,39490.87,1,39490.87,0.0,39490.87,new delhi,Delhi,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,1,2015,1,0.04,True,4.3,2015
TXN_2015_00002345,2015-01-04,CUST_2015_00004509,PROD_000091,Motorola Moto G (3rd Gen) 64GB Blue,electronics,Smartphones,Motorola,17790.72,28.34,12749.48,1,12749.48,0.0,12749.48,bhubaneswar,Odisha,Tier2,Budget,18-25,Cash on Delivery,3.0,Standard,False,False,4.0,Delivered,1,2015,1,0.22,True,3.4,2015
TXN_2015_00002346,2015-01-24,CUST_2015_00001846,PROD_001639,MSI Aspire 4GB RAM Silver,electronics,Laptops,MSI,64917.57,15.8,54662.86,1,54662.86,0.0,54662.86,indore,Madhya Pradesh,Tier1,Standard,26-35,Cash on Delivery,5.0,Standard,False,True,4.5,Delivered,1,2015,1,2.68,True,4.1,2015
TXN_2015_00002347,2015-01-12,CUST_2015_00006813,PROD_000056,OnePlus OnePlus 2 32GB White,electronics,Smartphones,OnePlus,42790.64,0.0,42790.64,1,42790.64,0.0,42790.64,new delhi,Delhi,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,3.0,Delivered,1,2015,1,0.25,True,3.9,2015
TXN_2015_00002348,2015-01-16,CUST_2015_00005518,PROD_000072,Xiaomi Redmi 2 64GB Black,electronics,Smartphones,Xiaomi,20937.46,0.0,20937.46,1,20937.46,0.0,20937.46,ludhiana,Punjab,Tier2,Budget,36-45,Credit Card,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.19,True,3.3,2015
TXN_2015_00002349,2015-01-30,CUST_2015_00011716,PROD_001737,OnePlus Pad 4GB RAM Silver,electronics,Tablets,OnePlus,46458.94,9.74,35208.94,1,35208.94,0.0,35208.94,lucknow,Uttar Pradesh,Tier1,Standard,26-35,Cash on Delivery,3.0,Standard,False,False,5.0,Returned,1,2015,1,0.58,True,3.6,2015
TXN_2015_00002350,2015-01-02,CUST_2015_00008560,PROD_000088,Motorola Moto G (3rd Gen) 32GB White,electronics,Smartphones,Motorola,13790.62,0.0,13790.62,1,13790.62,0.0,13790.62,bombay,Maharashtra,Metro,Budget,26-35,Cash on Delivery,3.0,Standard,False,False,4.5,Returned,1,2015,1,0.18,True,3.9,2015
TXN_2015_00002351,2015-01-08,CUST_2015_00005185,PROD_000005,Apple iPhone 6 32GB White,electronics,Smartphones,Apple,114806.24,15.24,97310.89,1,97310.89,0.0,97310.89,kochi,Kerala,Tier2,Standard,18-25,debit card,7.0,Standard,False,False,5.0,Delivered,1,2015,1,0.2,True,3.8,2015
TXN_2015_00002352,2015-01-20,CUST_2015_00005567,PROD_000076,Xiaomi Redmi 2 16GB Blue,electronics,Smartphones,Xiaomi,36350.6,34.77,23711.28,2,47422.56,0.0,47422.56,chennai,Tamil Nadu,Metro,Standard,,net banking,3.0,Standard,False,True,3.0,Delivered,1,2015,1,0.21,True,4.1,2015
TXN_2015_00002353,2015-01-14,CUST_2015_00003339,PROD_000062,OnePlus OnePlus X 16GB Blue,electronics,Smartphones,OnePlus,60643.25,0.0,60643.25,3,181929.75,0.0,181929.75,vadodara,Gujarat,Tier2,Budget,26-35,Cash on Delivery,6.0,Standard,False,False,4.0,Delivered,1,2015,1,0.23,True,3.4,2015
TXN_2015_00002354,2015-01-14,CUST_2015_00000149,PROD_000012,Apple iPhone 6 Plus 16GB White,electronics,Smartphones,Apple,169270.03,0.0,169270.03,1,169270.03,0.0,169270.03,surat,Gujarat,Tier1,Premium,55+,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.15,True,4.5,2015
TXN_2015_00002355,2015-01-31,CUST_2015_00007779,PROD_000013,Apple iPhone 6 Plus 32GB White,electronics,Smartphones,Apple,152015.02,0.0,152015.02,1,152015.02,0.0,152015.02,bombay,Maharashtra,Metro,Premium,26-35,Cash on Delivery,6.0,Standard,False,False,4.5,Delivered,1,2015,1,0.24,True,4.3,2015
TXN_2015_00002357,2015-01-24,CUST_2015_00006232,PROD_000011,Apple iPhone 6 Plus 64GB Black,electronics,Smartphones,Apple,130723.61,65.33,45318.68,1,45318.68,0.0,45318.68,chennai,Tamil Nadu,Metro,Standard,36-45,Credit Card,5.0,Standard,False,True,5.0,Delivered,1,2015,1,0.23,True,3.8,2015
TXN_2015_00002358,2015-01-13,CUST_2015_00006337,PROD_000027,Samsung Galaxy S6 16GB Blue,electronics,Smartphones,Samsung,130430.24,0.0,130430.24,1,130430.24,0.0,130430.24,kolkata,West Bengal,Metro,Standard,18-25,Cash on Delivery,3.0,Standard,False,False,3.5,Delivered,1,2015,1,0.18,True,3.4,2015
TXN_2015_00002359,2015-01-29,CUST_2015_00008473,PROD_000029,Samsung Galaxy S6 Edge 16GB Black,electronics,Smartphones,Samsung,74885.61,0.0,74885.61,1,74885.61,0.0,74885.61,chennai,Tamil Nadu,Metro,Standard,18-25,net banking,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.17,True,3.8,2015
TXN_2015_00002360,2015-01-07,CUST_2015_00009425,PROD_002001,LG QLED TV,electronics,TV & Entertainment,LG,86477.53,0.0,86477.53,1,86477.53,0.0,86477.53,bombay,Maharashtra,Metro,Premium,,Cash on Delivery,3.0,Standard,False,False,5.0,Delivered,1,2015,1,33.52,True,4.5,2015
TXN_2015_00002361,2015-01-22,CUST_2015_00010122,PROD_001612,Apple Pavilion 8GB RAM Silver,electronics,Laptops,Apple,51356.92,16.68,42790.83,1,42790.83,0.0,42790.83,kanpur,Uttar Pradesh,Tier1,Standard,18-25,Cash on Delivery,5.0,Standard,False,True,4.5,Delivered,1,2015,1,2.69,True,3.7,2015
TXN_2015_00002362,2015-01-20,CUST_2015_00001838,PROD_000089,Motorola Moto G (3rd Gen) 16GB Blue,electronics,Smartphones,Motorola,13921.72,27.33,10116.8,1,10116.8,0.0,10116.8,bhubaneswar,Odisha,Tier2,Budget,18-25,Cash on Delivery,5.0,Standard,False,True,3.5,Returned,1,2015,1,0.24,True,3.3,2015
TXN_2015_00002363,2015-01-01,CUST_2015_00006478,PROD_000085,Motorola Moto G (3rd Gen) 16GB Black,electronics,Smartphones,Motorola,21947.26,0.0,21947.26,1,21947.26,0.0,21947.26,ahmedabad,Gujarat,Tier1,Standard,18-25,debit card,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.22,True,3.5,2015
TXN_2015_00002364,2015-01-30,CUST_2015_00008741,PROD_000003,Apple iPhone 6 64GB Black,electronics,Smartphones,Apple,118141.16,0.0,118141.16,1,118141.16,0.0,118141.16,new delhi,Delhi,Metro,Standard,36-45,Cash on Delivery,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.22,True,4.6,2015
TXN_2015_00002367,2015-01-05,CUST_2015_00008399,PROD_001899,Xiaomi Watch Premium,electronics,Smart Watch,Xiaomi,46458.94,0.0,46458.94,3,139376.82,0.0,139376.82,bombay,Maharashtra,Metro,Premium,26-35,Cash on Delivery,5.0,Standard,False,False,5.0,Returned,1,2015,1,0.06,True,4.2,2015
TXN_2015_00002368,2015-01-09,CUST_2015_00006654,PROD_001849,Audio-Technica Bluetooth Speaker Deluxe,electronics,Audio,Audio-Technica,23075.71,0.0,23075.71,1,23075.71,0.0,23075.71,nagpur,Maharashtra,Tier1,Standard,26-35,Cash on Delivery,6.0,Standard,False,False,3.5,Returned,1,2015,1,0.78,True,3.0,2015
TXN_2015_00002369,2015-01-16,CUST_2015_00009383,PROD_001733,OnePlus Galaxy Tab 4GB RAM Silver,electronics,Tablets,OnePlus,46458.94,24.77,34783.77,1,34783.77,0.0,34783.77,chennai,Tamil Nadu,Metro,Standard,26-35,Cash on Delivery,7.0,Standard,False,False,4.5,Returned,1,2015,1,0.53,False,4.3,2015
TXN_2015_00002370,2015-01-12,CUST_2015_00000194,PROD_000029,Samsung Galaxy S6 Edge 16GB Black,electronics,Smartphones,Samsung,74885.61,0.0,74885.61,2,149771.22,0.0,149771.22,bengaluru,Karnataka,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,1,2015,1,0.17,True,3.8,2015
TXN_2015_00002371,2015-01-11,CUST_2015_00010563,PROD_000076,Xiaomi Redmi 2 16GB Blue,electronics,Smartphones,Xiaomi,36350.6,12.46,31822.83,1,31822.83,0.0,31822.83,hyderabad,Telangana,Metro,Budget,18-25,Cash on Delivery,3.0,Standard,False,False,3.0,Delivered,1,2015,1,0.21,True,4.1,2015
TXN_2015_00002372,2015-01-09,CUST_2015_00009385,PROD_001983,Samsung OLED TV,electronics,TV & Entertainment,Samsung,38884.19,25.41,29003.56,1,29003.56,0.0,29003.56,new delhi,Delhi,Metro,Budget,36-45,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,1,2015,1,25.87,False,3.9,2015
TXN_2015_00002373,2015-01-07,CUST_2015_00003892,PROD_000050,Samsung Galaxy J7 16GB Blue,electronics,Smartphones,Samsung,44830.4,0.0,44830.4,1,44830.4,0.0,44830.4,kolkata,West Bengal,Metro,Standard,46-55,Cash on Delivery,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.17,True,3.2,2015
TXN_2015_00002374,2015-01-11,CUST_2015_00010806,PROD_000017,Apple iPhone 5s 16GB Black,electronics,Smartphones,Apple,46458.94,10.54,169723.83,1,169723.83,0.0,169723.83,bombay,Maharashtra,Metro,Premium,18-25,Cash on Delivery,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.17,True,3.2,2015
TXN_2015_00002376,2015-01-08,CUST_2015_00003312,PROD_001820,OnePlus Neckband Premium,electronics,Audio,OnePlus,19375.09,22.32,15050.49,1,15050.49,0.0,15050.49,new delhi,Delhi,Metro,Standard,46-55,Cash on Delivery,3.0,Standard,False,False,5.0,Delivered,1,2015,1,0.42,False,3.5,2015
TXN_2015_00002377,2015-01-14,CUST_2015_00000212,PROD_000070,Xiaomi Redmi 2 16GB Black,electronics,Smartphones,Xiaomi,29534.7,11.35,26183.33,1,26183.33,0.0,26183.33,bengaluru,Karnataka,Metro,Standard,36-45,Cash on Delivery,4.0,Standard,False,False,4.0,Delivered,1,2015,1,0.2,True,4.2,2015
TXN_2015_00002378,2015-01-13,CUST_2015_00005150,PROD_000089,Motorola Moto G (3rd Gen) 16GB Blue,electronics,Smartphones,Motorola,13921.72,0.0,13921.72,1,13921.72,0.0,13921.72,chennai,Tamil Nadu,Metro,Budget,26-35,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,1,2015,1,0.24,True,3.3,2015
TXN_2015_00002379,2015-01-03,CUST_2015_00010885,PROD_000059,OnePlus OnePlus X 32GB Black,electronics,Smartphones,OnePlus,57182.39,0.0,57182.39,2,114364.78,0.0,114364.78,new delhi,Delhi,Metro,Standard,26-35,Cash on Delivery,7.0,Standard,False,False,4.5,Delivered,1,2015,1,0.2,True,3.8,2015
TXN_2015_00002380,2015-01-30,CUST_2015_00005980,PROD_001935,Garmin Watch Deluxe,electronics,Smart Watch,Garmin,45363.47,0.0,45363.47,1,45363.47,0.0,45363.47,new delhi,Delhi,Metro,Standard,46-55,Credit Card,3.0,Standard,False,False,3.5,Delivered,1,2015,1,0.08,False,4.8,2015
TXN_2015_00002381,2015-01-12,CUST_2015_00011388,PROD_000104,Motorola Moto E (2nd Gen) 32GB White,electronics,Smartphones,Motorola,24762.02,0.0,24762.02,1,24762.02,0.0,24762.02,indore,Madhya Pradesh,Tier1,Standard,18-25,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.23,True,3.8,2015
TXN_2015_00002382,2015-01-19,CUST_2015_00007967,PROD_001949,Noise Watch Premium,electronics,Smart Watch,Noise,46680.9,0.0,46680.9,1,46680.9,0.0,46680.9,ludhiana,Punjab,Tier2,Standard,26-35,Cash on Delivery,6.0,Standard,False,False,4.5,Delivered,1,2015,1,0.07,True,4.3,2015
TXN_2015_00002383,2015-01-13,CUST_2015_00000268,PROD_000011,Apple iPhone 6 Plus 64GB Black,electronics,Smartphones,Apple,130723.61,0.0,130723.61,1,130723.61,0.0,130723.61,bombay,Maharashtra,Metro,Premium,26-35,Cash on Delivery,5.0,Standard,False,False,5.0,Delivered,1,2015,1,0.23,True,3.8,2015
TXN_2015_00002384,2015-01-18,CUST_2015_00005099,PROD_000092,Motorola Moto G (3rd Gen) 16GB Gold,electronics,Smartphones,Motorola,17869.25,0.0,17869.25,1,17869.25,0.0,17869.25,bombay,Maharashtra,Metro,Standard,18-25,Credit Card,3.0,Standard,False,False,5.0,Delivered,1,2015,1,0.24,True,4.0,2015
TXN_2015_00002385,2015-01-31,CUST_2015_00008910,PROD_000007,Apple iPhone 6 32GB Blue,electronics,Smartphones,Apple,150746.2,29.9,105671.72,1,105671.72,0.0,105671.72,hyderabad,Telangana,Metro,Premium,18-25,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.25,False,3.9,2015
TXN_2015_00002386,2015-01-08,CUST_2015_00009254,PROD_000021,Samsung Galaxy S6 16GB Black,electronics,Smartphones,Samsung,123614.29,0.0,123614.29,1,123614.29,0.0,123614.29,surat,Gujarat,Tier1,Standard,26-35,Cash on Delivery,3.0,Standard,False,False,3.5,Delivered,1,2015,1,0.19,True,4.7,2015
TXN_2015_00002388,2015-01-15,CUST_2015_00000300,PROD_000007,Apple iPhone 6 32GB Blue,electronics,Smartphones,Apple,150746.2,25.26,112669.99,1,112669.99,0.0,112669.99,chennai,Tamil Nadu,Metro,Premium,46-55,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,1,2015,1,0.25,False,3.9,2015
TXN_2015_00002389,2015-01-24,CUST_2015_00001017,PROD_001719,Xiaomi iPad 4GB RAM Black,electronics,Tablets,Xiaomi,29675.17,59.44,12037.62,1,12037.62,0.0,12037.62,bengaluru,Karnataka,Metro,Standard,18-25,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,1,2015,1,0.57,True,3.3,2015
TXN_2015_00002390,2015-01-19,CUST_2015_00003077,PROD_000082,Xiaomi Redmi Note 4G 32GB White,electronics,Smartphones,Xiaomi,40264.16,0.0,40264.16,1,40264.16,0.0,40264.16,saharanpur,Uttar Pradesh,Rural,Standard,36-45,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.22,True,3.4,2015
TXN_2015_00002392,2015-01-15,CUST_2015_00010705,PROD_000061,OnePlus OnePlus X 32GB White,electronics,Smartphones,OnePlus,82953.19,18.21,67850.68,1,67850.68,0.0,67850.68,kolkata,West Bengal,Metro,Standard,18-25,Cash on Delivery,6.0,Standard,False,False,4.5,Delivered,1,2015,1,0.19,True,3.6,2015
TXN_2015_00002393,2015-01-25,CUST_2015_00010878,PROD_000032,Samsung Galaxy S6 Edge 16GB White,electronics,Smartphones,Samsung,97905.92,65.85,33431.23,1,33431.23,0.0,33431.23,bombay,Maharashtra,Metro,Standard,18-25,Cash on Delivery,3.0,Standard,False,True,5.0,Delivered,1,2015,1,0.2,True,4.3,2015
TXN_2015_00002394,2015-01-12,CUST_2015_00011286,PROD_001719,Xiaomi iPad 4GB RAM Black,electronics,Tablets,Xiaomi,29675.17,0.0,29675.17,1,29675.17,0.0,29675.17,visakhapatnam,Andhra Pradesh,Tier2,Standard,26-35,Cash on Delivery,3.0,Standard,False,False,3.5,Delivered,1,2015,1,0.57,True,3.3,2015
TXN_2015_00002395,2015-01-14,CUST_2015_00007174,PROD_001581,ASUS Gaming 4GB RAM Black,electronics,Laptops,ASUS,118740.51,0.0,118740.51,1,118740.51,0.0,118740.51,chennai,Tamil Nadu,Metro,Standard,46-55,debit card,5.0,Standard,False,False,4.5,Delivered,1,2015,1,2.57,False,3.0,2015
TXN_2015_00002396,2015-01-24,CUST_2015_00011135,PROD_000054,OnePlus OnePlus 2 64GB Black,electronics,Smartphones,OnePlus,62405.02,19.07,50502.53,1,50502.53,0.0,50502.53,chennai,Tamil Nadu,Metro,Budget,55+,debit card,5.0,Standard,False,True,5.0,Delivered,1,2015,1,0.21,False,4.2,2015
TXN_2015_00002397,2015-01-29,CUST_2015_00007183,PROD_000090,Motorola Moto G (3rd Gen) 32GB Blue,electronics,Smartphones,Motorola,24448.87,0.0,24448.87,1,24448.87,0.0,24448.87,bombay,Maharashtra,Metro,Standard,36-45,Cash on Delivery,3.0,Standard,False,False,5.0,Delivered,1,2015,1,0.2,True,3.8,2015
TXN_2015_00002398,2015-01-16,CUST_2015_00007502,PROD_000027,Samsung Galaxy S6 16GB Blue,electronics,Smartphones,Samsung,130430.24,19.4,105127.28,1,105127.28,0.0,105127.28,chennai,Tamil Nadu,Metro,Standard,18-25,Cash on Delivery,3.0,Standard,False,False,3.5,Delivered,1,2015,1,0.18,True,3.4,2015
TXN_2015_00002399,2015-01-29,CUST_2015_00004742,PROD_000051,Samsung Galaxy J7 32GB Blue,electronics,Smartphones,Samsung,19871.97,0.0,19871.97,1,19871.97,0.0,19871.97,bombay,Maharashtra,Metro,Budget,,Cash on Delivery,6.0,Standard,False,False,4.5,Delivered,1,2015,1,0.19,True,4.3,2015
TXN_2015_00002400,2015-01-07,CUST_2015_00011640,PROD_002001,LG QLED TV,electronics,TV & Entertainment,LG,86477.53,0.0,86477.53,1,86477.53,0.0,86477.53,new delhi,Delhi,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,5.0,Delivered,1,2015,1,33.52,True,4.5,2015
TXN_2015_00002401,2015-02-06,CUST_2015_00003987,PROD_001899,Xiaomi Watch Premium,electronics,Smart Watch,Xiaomi,46458.94,18.76,37745.46,2,75490.92,0.0,75490.92,bombay,Maharashtra,Metro,Standard,18-25,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,2,2015,1,0.06,True,4.2,2015
TXN_2015_00002402,2015-02-08,CUST_2015_00001742,PROD_001693,Samsung Galaxy Tab 8GB RAM Black,electronics,Tablets,Samsung,73967.02,0.0,73967.02,2,147934.04,0.0,147934.04,ahmedabad,Gujarat,Tier1,Standard,26-35,net banking,5.0,Standard,False,False,4.5,Delivered,2,2015,1,0.45,True,3.7,2015
TXN_2015_00002403,2015-02-27,CUST_2015_00008677,PROD_000092,Motorola Moto G (3rd Gen) 16GB Gold,electronics,Smartphones,Motorola,17869.25,0.0,17869.25,1,17869.25,0.0,17869.25,vadodara,Gujarat,Tier2,Budget,46-55,Cash on Delivery,6.0,Standard,False,False,4.5,Delivered,2,2015,1,0.24,True,4.0,2015
TXN_2015_00002404,2015-02-10,CUST_2015_00004879,PROD_000042,Samsung Galaxy Note 5 16GB Blue,electronics,Smartphones,Samsung,164166.84,48.58,84414.68,1,84414.68,0.0,84414.68,bombay,Maharashtra,Metro,Premium,36-45,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,2,2015,1,0.16,True,3.7,2015
TXN_2015_00002405,2015-02-08,CUST_2015_00000767,PROD_000021,Samsung Galaxy S6 16GB Black,electronics,Smartphones,Samsung,123614.29,0.0,123614.29,2,247228.58,0.0,247228.58,new delhi,Delhi,Metro,Standard,36-45,Cash on Delivery,6.0,Standard,False,False,5.0,Delivered,2,2015,1,0.19,True,4.7,2015
TXN_2015_00002406,2015-02-26,CUST_2015_00009409,PROD_001957,Noise Sports Watch Premium,electronics,Smart Watch,Noise,37013.54,0.0,37013.54,2,74027.08,0.0,74027.08,ludhiana,Punjab,Tier2,Budget,18-25,debit card,4.0,Standard,False,False,4.5,Delivered,2,2015,1,0.03,False,4.2,2015
TXN_2015_00002407,2015-02-09,CUST_2015_00003513,PROD_000032,Samsung Galaxy S6 Edge 16GB White,electronics,Smartphones,Samsung,97905.92,0.0,97905.92,1,97905.92,0.0,97905.92,bombay,Maharashtra,Metro,Standard,18-25,Cash on Delivery,5.0,Standard,False,False,5.0,Delivered,2,2015,1,0.2,True,4.3,2015
TXN_2015_00002408,2015-02-14,CUST_2015_00007325,PROD_000003,Apple iPhone 6 64GB Black,electronics,Smartphones,Apple,118141.16,48.05,61371.83,1,61371.83,0.0,61371.83,bombay,Maharashtra,Metro,Standard,26-35,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,2,2015,1,0.22,True,4.6,2015
TXN_2015_00002409,2015-02-02,CUST_2015_00002877,PROD_000070,Xiaomi Redmi 2 16GB Black,electronics,Smartphones,Xiaomi,29534.7,28.02,21258.47,1,21258.47,0.0,21258.47,new delhi,Delhi,Metro,Standard,18-25,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,2,2015,1,0.2,True,4.2,2015
TXN_2015_00002410,2015-02-19,CUST_2015_00009513,PROD_000051,Samsung Galaxy J7 32GB Blue,electronics,Smartphones,Samsung,19871.97,0.0,19871.97,2,39743.94,0.0,39743.94,kolkata,West Bengal,Metro,Standard,18-25,Cash on Delivery,3.0,Standard,False,False,4.0,Delivered,2,2015,1,0.19,True,4.3,2015
TXN_2015_00002411,2015-02-26,CUST_2015_00008004,PROD_001927,Fitbit Tracker,electronics,Smart Watch,Fitbit,19864.16,0.0,19864.16,1,19864.16,0.0,19864.16,visakhapatnam,Andhra Pradesh,Tier2,Budget,18-25,Cash on Delivery,3.0,Standard,False,False,5.0,Delivered,2,2015,1,0.05,True,4.0,2015
TXN_2015_00002412,2015-02-12,CUST_2015_00011321,PROD_001849,Audio-Technica Bluetooth Speaker Deluxe,electronics,Audio,Audio-Technica,23075.71,39.86,13877.26,1,13877.26,0.0,13877.26,bombay,Maharashtra,Metro,Standard,55+,Cash on Delivery,0.0,Standard,False,True,4.5,Delivered,2,2015,1,0.78,True,3.0,2015
TXN_2015_00002413,2015-02-24,CUST_2015_00009572,PROD_000096,Motorola Moto X Play 32GB White,electronics,Smartphones,Motorola,24160.32,0.0,24160.32,1,24160.32,0.0,24160.32,surat,Gujarat,Tier1,Budget,18-25,Credit Card,7.0,Standard,False,False,5.0,Delivered,2,2015,1,0.21,True,4.1,2015
TXN_2015_00002416,2015-02-24,CUST_2015_00010087,PROD_000076,Xiaomi Redmi 2 16GB Blue,electronics,Smartphones,Xiaomi,36350.6,0.0,36350.6,1,36350.6,0.0,36350.6,new delhi,Delhi,Metro,Budget,46-55,Cash on Delivery,6.0,Standard,False,False,3.0,Delivered,2,2015,1,0.21,True,4.1,2015
TXN_2015_00002417,2015-02-16,CUST_2015_00004449,PROD_002001,LG QLED TV,electronics,TV & Entertainment,LG,86477.53,0.0,86477.53,1,86477.53,0.0,86477.53,hyderabad,Telangana,Metro,Premium,36-45,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,2,2015,1,33.52,True,4.5,2015
TXN_2015_00002418,2015-02-03,CUST_2015_00006342,PROD_001713,Lenovo Pad 8GB RAM Silver,electronics,Tablets,Lenovo,67444.91,0.0,67444.91,1,67444.91,0.0,67444.91,vadodara,Gujarat,Tier2,Standard,,Cash on Delivery,4.0,Standard,False,False,4.0,Delivered,2,2015,1,0.32,True,3.7,2015
TXN_2015_00002419,2015-02-25,CUST_2015_00002572,PROD_001760,JBL Neckband Premium,electronics,Audio,JBL,11071.95,0.0,11071.95,1,11071.95,0.0,11071.95,nagpur,Maharashtra,Tier1,Budget,26-35,Cash on Delivery,6.0,Standard,False,False,3.5,Delivered,2,2015,1,0.22,True,3.9,2015
TXN_2015_00002420,2015-02-20,CUST_2015_00010856,PROD_001614,Apple VivoBook 4GB RAM Silver,electronics,Laptops,Apple,109664.46,0.0,109664.46,1,109664.46,0.0,109664.46,indore,Madhya Pradesh,Tier1,Standard,26-35,Cash on Delivery,7.0,Standard,False,False,4.5,Delivered,2,2015,1,1.98,False,3.2,2015
TXN_2015_00002421,2015-02-11,CUST_2015_00007610,PROD_000037,Samsung Galaxy Note 5 16GB Black,electronics,Smartphones,Samsung,88664.85,54.45,40385.45,1,40385.45,0.0,40385.45,new delhi,Delhi,Metro,Standard,26-35,Cash on Delivery,6.0,Standard,False,True,4.5,Returned,2,2015,1,0.22,True,3.8,2015
TXN_2015_00002422,2015-02-18,CUST_2015_00003382,PROD_000071,Xiaomi Redmi 2 32GB Black,electronics,Smartphones,Xiaomi,44203.12,0.0,44203.12,1,44203.12,0.0,44203.12,new delhi,Delhi,Metro,Standard,26-35,Cash on Delivery,3.0,Standard,False,False,3.5,Delivered,2,2015,1,0.2,True,3.7,2015
